country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","24-11-2025 19:00:00",17.321993,76.822628,PM10,52,82,68
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","24-11-2025 19:00:00",19.192056,72.9585188,OZONE,2,157,100
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","24-11-2025 19:00:00",16.6870449,74.2505872,PM2.5,50,167,103
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","24-11-2025 19:00:00",16.6870449,74.2505872,OZONE,1,30,26
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-11-2025 19:00:00",16.7143745,74.2426398,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-11-2025 19:00:00",16.7143745,74.2426398,NO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-11-2025 19:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","24-11-2025 19:00:00",16.7143745,74.2426398,CO,28,92,45
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","24-11-2025 19:00:00",18.39963,76.57452,OZONE,2,88,79
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","24-11-2025 19:00:00",20.918946,74.776388,SO2,6,14,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","24-11-2025 19:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","24-11-2025 19:00:00",19.854616,75.905894,CO,11,62,24
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","24-11-2025 19:00:00",19.854616,75.905894,OZONE,19,82,61
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","24-11-2025 19:00:00",19.25292,73.142019,PM2.5,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","24-11-2025 19:00:00",19.25292,73.142019,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","24-11-2025 19:00:00",19.25292,73.142019,NO2,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","24-11-2025 19:00:00",23.331731,75.045981,PM2.5,54,338,178
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-11-2025 19:00:00",23.838586,78.759431,PM2.5,180,336,254
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-11-2025 19:00:00",23.838586,78.759431,PM10,106,183,137
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","24-11-2025 19:00:00",23.838586,78.759431,NO2,11,50,22
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","24-11-2025 19:00:00",23.8640158,78.80289321,PM10,89,137,113
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","24-11-2025 19:00:00",23.142888,79.916147,SO2,7,9,8
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","24-11-2025 19:00:00",23.168606,79.932247,CO,32,114,57
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","24-11-2025 19:00:00",23.218135,79.957770,PM10,97,229,133
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","24-11-2025 19:00:00",23.218135,79.957770,CO,12,109,46
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","24-11-2025 19:00:00",19.863756,75.321188,PM10,43,165,125
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","24-11-2025 19:00:00",19.16485,73.23409,NH3,4,7,5
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","24-11-2025 19:00:00",19.0243902,73.0406721,SO2,15,20,17
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","24-11-2025 19:00:00",19.10122,74.73339,OZONE,1,75,57
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","24-11-2025 19:00:00",20.719516,77.000253,PM10,67,132,85
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","24-11-2025 19:00:00",20.9402359,77.7895248,PM2.5,60,104,80
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","24-11-2025 19:00:00",23.50016,80.23284,OZONE,13,145,119
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","24-11-2025 19:00:00",23.108440,77.511428,NO2,58,221,143
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","24-11-2025 19:00:00",23.108440,77.511428,NH3,1,9,4
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","24-11-2025 19:00:00",19.875620,75.387310,PM10,36,115,82
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-11-2025 19:00:00",19.8389439,75.244448,NO2,13,25,20
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","24-11-2025 19:00:00",19.8389439,75.244448,NH3,10,12,11
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","24-11-2025 19:00:00",19.962900,79.298714,SO2,30,31,30
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","24-11-2025 19:00:00",19.9775302,79.2337086,PM2.5,56,316,184
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","24-11-2025 19:00:00",21.14472,79.107595,NH3,4,5,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","24-11-2025 19:00:00",21.14472,79.107595,CO,34,126,68
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","24-11-2025 19:00:00",21.152875,79.0517531,PM2.5,89,213,129
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","24-11-2025 19:00:00",21.152875,79.0517531,NH3,1,9,4
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","24-11-2025 19:00:00",21.152875,79.0517531,SO2,5,136,27
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","24-11-2025 19:00:00",21.143383,79.048912,PM10,116,165,134
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","24-11-2025 19:00:00",21.143383,79.048912,CO,23,88,32
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","24-11-2025 19:00:00",19.173852,77.296291,OZONE,20,64,56
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","24-11-2025 19:00:00",20.0073285,73.7762427,PM2.5,34,95,69
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-11-2025 19:00:00",19.1653323,72.922099,OZONE,20,189,141
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-11-2025 19:00:00",19.0863,72.8888,NH3,2,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","24-11-2025 19:00:00",19.0863,72.8888,SO2,36,37,36
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","24-11-2025 19:00:00",19.19709,72.82204,NO2,41,143,87
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","24-11-2025 19:00:00",19.19709,72.82204,SO2,1,21,5
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","24-11-2025 19:00:00",19.19709,72.82204,CO,38,117,47
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","24-11-2025 19:00:00",18.96702,72.84214,OZONE,8,169,119
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","24-11-2025 19:00:00",19.1878657,72.8304069,PM2.5,91,170,116
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-11-2025 19:00:00",19.0364585,72.8954371,SO2,1,12,4
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","24-11-2025 19:00:00",19.10078,72.87462,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","24-11-2025 19:00:00",18.910000,72.820000,NO2,29,32,30
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","24-11-2025 19:00:00",18.910000,72.820000,NH3,3,3,3
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-11-2025 19:00:00",19.04946,72.9230,SO2,5,8,6
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","24-11-2025 19:00:00",19.04946,72.9230,CO,41,111,59
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","24-11-2025 19:00:00",19.083694,72.920967,PM10,123,162,143
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","24-11-2025 19:00:00",19.060498,72.923356,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","24-11-2025 19:00:00",19.060498,72.923356,NO2,37,81,63
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","24-11-2025 19:00:00",19.047000,72.874600,PM10,5,246,75
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","24-11-2025 19:00:00",19.047000,72.874600,NO2,47,80,59
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","24-11-2025 19:00:00",19.047000,72.874600,SO2,16,17,16
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","24-11-2025 19:00:00",19.047000,72.874600,CO,12,18,13
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","24-11-2025 19:00:00",19.383200,72.820400,PM2.5,65,173,102
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","24-11-2025 19:00:00",19.383200,72.820400,SO2,8,14,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","24-11-2025 19:00:00",19.23241,72.86895,PM2.5,122,255,194
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","24-11-2025 19:00:00",19.23241,72.86895,NO2,35,132,73
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","24-11-2025 19:00:00",19.2243333,72.8658113,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","24-11-2025 19:00:00",19.2243333,72.8658113,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-11-2025 19:00:00",18.9767,72.8380,SO2,17,20,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","24-11-2025 19:00:00",18.9767,72.8380,OZONE,1,48,32
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","24-11-2025 19:00:00",19.0364585,72.8954371,PM2.5,74,238,130
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","24-11-2025 19:00:00",19.1878657,72.8304069,CO,44,109,54
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","24-11-2025 19:00:00",18.897756,72.813320,PM10,126,202,159
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","24-11-2025 19:00:00",18.897756,72.813320,CO,34,66,43
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","24-11-2025 19:00:00",19.137500,72.915056,PM10,119,223,162
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","24-11-2025 19:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","24-11-2025 19:00:00",19.000084,72.856730,OZONE,104,181,125
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","24-11-2025 19:00:00",19.383200,72.820400,CO,48,51,48
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","24-11-2025 19:00:00",19.10861,72.83622,SO2,11,59,48
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","24-11-2025 19:00:00",18.9936162,72.8128113,NH3,1,2,1
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","24-11-2025 19:00:00",21.121801,79.04952,NO2,11,79,34
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","24-11-2025 19:00:00",19.083694,72.920967,SO2,1,7,4
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","24-11-2025 19:00:00",19.0632143,72.8456324,CO,12,64,25
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-11-2025 19:00:00",19.1653323,72.922099,NH3,2,3,2
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","24-11-2025 19:00:00",19.1653323,72.922099,SO2,7,16,10
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","24-11-2025 19:00:00",18.1023399,73.4783687,NO2,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","24-11-2025 19:00:00",19.296481,72.840923,NO2,15,74,38
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","24-11-2025 19:00:00",19.065931,72.862131,PM10,103,197,143
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-11-2025 19:00:00",18.501793,73.927532,CO,26,82,77
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","24-11-2025 19:00:00",18.501793,73.927532,OZONE,4,33,21
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","24-11-2025 19:00:00",18.454450,73.854155,PM10,74,119,92
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","24-11-2025 19:00:00",18.454450,73.854155,NH3,2,10,5
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","24-11-2025 19:00:00",18.573040,73.927715,OZONE,8,100,80
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","24-11-2025 19:00:00",18.536457,73.805454,NO2,13,35,17
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","24-11-2025 19:00:00",18.536457,73.805454,CO,2,68,29
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","24-11-2025 19:00:00",18.530085,73.849598,PM2.5,66,178,101
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","24-11-2025 19:00:00",18.530085,73.849598,NO2,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","24-11-2025 19:00:00",20.240790,85.836784,OZONE,2,225,149
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","24-11-2025 19:00:00",22.06156703,85.47409613,OZONE,11,14,12
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","24-11-2025 19:00:00",21.8004996,83.8396977,PM10,54,182,127
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","24-11-2025 19:00:00",21.8004996,83.8396977,NO2,1,386,292
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","24-11-2025 19:00:00",21.8004996,83.8396977,NH3,11,48,37
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","24-11-2025 19:00:00",20.94185,86.11510,PM2.5,183,340,263
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","24-11-2025 19:00:00",20.94185,86.11510,PM10,116,241,150
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","24-11-2025 19:00:00",20.94185,86.11510,NO2,7,42,16
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","24-11-2025 19:00:00",19.4458210,72.7988231,NH3,1,4,3
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","24-11-2025 19:00:00",19.4458210,72.7988231,SO2,4,9,5
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","24-11-2025 19:00:00",25.5586,91.8985,CO,2,14,8
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-11-2025 19:00:00",25.6635413,94.0989878,PM2.5,1,149,67
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-11-2025 19:00:00",25.6635413,94.0989878,PM10,31,116,65
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","24-11-2025 19:00:00",25.6635413,94.0989878,NO2,3,4,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","24-11-2025 19:00:00",20.832874,85.104082,PM10,147,311,204
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-11-2025 19:00:00",19.1135051,73.008978,PM10,104,135,119
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","24-11-2025 19:00:00",19.1135051,73.008978,NO2,35,37,36
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","24-11-2025 19:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","24-11-2025 19:00:00",19.0575752,73.0151367,PM10,48,291,108
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-11-2025 19:00:00",19.02579,73.10297,PM10,57,150,112
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","24-11-2025 19:00:00",19.02579,73.10297,NO2,16,118,45
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","24-11-2025 19:00:00",18.614767,73.799516,NO2,29,104,64
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","24-11-2025 19:00:00",18.614767,73.799516,CO,64,116,71
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.616318,73.765797,PM2.5,39,111,70
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.616318,73.765797,NO2,18,47,31
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.616318,73.765797,SO2,1,4,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.616318,73.765797,CO,36,85,53
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.616318,73.765797,OZONE,1,61,49
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","24-11-2025 19:00:00",18.547056,73.826908,NO2,2,28,15
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","24-11-2025 19:00:00",18.547056,73.826908,CO,18,103,27
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","24-11-2025 19:00:00",18.664282,73.763966,PM10,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-11-2025 19:00:00",17.6336264,75.9132495,NO2,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","24-11-2025 19:00:00",17.6336264,75.9132495,CO,11,56,13
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-11-2025 19:00:00",19.265594,76.761463,NO2,27,98,56
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","24-11-2025 19:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","24-11-2025 19:00:00",18.59051,73.77946,PM2.5,62,161,109
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","24-11-2025 19:00:00",22.1166054,85.3945546,OZONE,3,68,51
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","24-11-2025 19:00:00",21.941841,86.728318,PM2.5,164,307,235
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","24-11-2025 19:00:00",19.950220,73.731480,PM2.5,66,190,99
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","24-11-2025 19:00:00",19.9591346,73.7788008,PM2.5,NA,NA,NA
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","24-11-2025 19:00:00",28.018792,73.292658,CO,26,110,70
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-11-2025 19:00:00",24.892047,74.623527,NO2,17,77,45
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-11-2025 19:00:00",24.892047,74.623527,CO,9,46,29
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","24-11-2025 19:00:00",24.892047,74.623527,OZONE,6,135,107
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","24-11-2025 19:00:00",28.296139,74.961696,CO,2,48,13
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","24-11-2025 19:00:00",26.895552,76.334753,PM10,67,224,130
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","24-11-2025 19:00:00",26.895552,76.334753,SO2,1,7,4
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","24-11-2025 19:00:00",26.895552,76.334753,CO,44,129,60
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","24-11-2025 19:00:00",27.215415,77.50873,PM2.5,70,246,131
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","24-11-2025 19:00:00",27.215415,77.50873,NH3,10,18,13
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","24-11-2025 19:00:00",27.215415,77.50873,SO2,1,14,6
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","24-11-2025 19:00:00",25.339605,74.618883,SO2,10,36,18
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","24-11-2025 19:00:00",28.207266,76.829265,NH3,1,8,5
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","24-11-2025 19:00:00",28.018792,73.292658,PM2.5,66,296,164
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","24-11-2025 19:00:00",22.220833,84.809444,PM10,81,129,108
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","24-11-2025 19:00:00",20.9360711,85.1707021,PM2.5,102,387,249
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","24-11-2025 19:00:00",20.9360711,85.1707021,CO,42,111,60
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","24-11-2025 19:00:00",21.869985,85.167016,NO2,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","24-11-2025 19:00:00",11.9309,79.8027,PM10,10,60,29
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","24-11-2025 19:00:00",11.9309,79.8027,CO,11,45,26
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","24-11-2025 19:00:00",31.620000,74.876512,PM2.5,55,208,100
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","24-11-2025 19:00:00","30.736056 ",76.209694,NH3,7,8,7
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","24-11-2025 19:00:00",30.9028,75.8086,OZONE,12,25,16
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","24-11-2025 19:00:00",26.843698,75.766894,CO,24,107,35
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","24-11-2025 19:00:00",26.843698,75.766894,OZONE,2,160,116
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","24-11-2025 19:00:00",26.9164092,75.7994901,NO2,15,177,126
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","24-11-2025 19:00:00",26.9164092,75.7994901,CO,50,84,60
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","24-11-2025 19:00:00",26.960669,75.771817,PM2.5,57,356,187
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","24-11-2025 19:00:00",26.699557,77.898881,PM2.5,55,297,151
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","24-11-2025 19:00:00",26.699557,77.898881,NH3,9,13,11
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","24-11-2025 19:00:00",26.699557,77.898881,OZONE,10,34,31
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","24-11-2025 19:00:00",23.837789,73.714926,NO2,12,62,25
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","24-11-2025 19:00:00",26.902909,75.836858,NO2,16,120,65
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","24-11-2025 19:00:00",20.94185,86.11510,CO,16,64,41
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","24-11-2025 19:00:00","20.48891     ","85.84768     ",SO2,5,10,6
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","24-11-2025 19:00:00",22.18972222,84.86277778,PM2.5,88,130,97
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","24-11-2025 19:00:00",27.554793,76.611536,PM2.5,57,120,78
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","24-11-2025 19:00:00",23.555190,74.440010,NH3,5,10,6
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","24-11-2025 19:00:00",25.106006,76.469948,CO,24,69,29
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","24-11-2025 19:00:00",30.649961,76.331442,NH3,6,6,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","24-11-2025 19:00:00",26.470859,74.646594,SO2,11,31,20
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","24-11-2025 19:00:00",13.4127,80.1081,PM2.5,20,394,161
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","24-11-2025 19:00:00",10.967820,78.080882,PM2.5,3,33,11
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","24-11-2025 19:00:00",10.967820,78.080882,NH3,3,3,3
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","24-11-2025 19:00:00",10.967820,78.080882,OZONE,4,10,7
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","24-11-2025 19:00:00",9.865935,78.022669,PM10,2,39,10
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","24-11-2025 19:00:00",9.865935,78.022669,NO2,16,16,16
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","24-11-2025 19:00:00",10.798548,79.838212,NO2,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","24-11-2025 19:00:00",11.4068288,76.7138973,PM2.5,1,21,11
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","24-11-2025 19:00:00",11.4068288,76.7138973,PM10,2,29,11
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","24-11-2025 19:00:00",26.253384,72.976571,NH3,5,22,8
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","24-11-2025 19:00:00",26.506177,77.025989,PM2.5,20,200,104
